ISO 8601 Time,Speed (cm/s),Heading (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2022-07-25T21:48:00.000,4.38,238.69,-2.28,-3.75
2022-07-25T21:50:00.000,1.91,301.97,1.01,-1.62
2022-07-25T21:52:00.000,6.47,206.22,-5.81,-2.86
2022-07-25T21:54:00.000,2.14,278.23,0.31,-2.12
2022-07-25T21:56:00.000,14.35,141.47,-11.23,8.94
2022-07-25T21:58:00.000,1.20,101.35,-0.24,1.17
2022-07-25T22:00:00.000,1.44,104.94,-0.37,1.39
2022-07-25T22:02:00.000,1.36,311.87,0.91,-1.01
2022-07-25T22:04:00.000,5.73,310.61,3.73,-4.35
2022-07-25T22:06:00.000,5.82,301.24,3.02,-4.98
2022-07-25T22:08:00.000,6.30,328.18,5.36,-3.32
2022-07-25T22:10:00.000,3.80,231.47,-2.37,-2.97
2022-07-25T22:12:00.000,6.03,225.25,-4.24,-4.28
2022-07-25T22:14:00.000,6.79,78.39,1.37,6.65
2022-07-25T22:16:00.000,6.77,194.22,-6.56,-1.66
2022-07-25T22:18:00.000,3.48,238.79,-1.80,-2.97
2022-07-25T22:20:00.000,6.68,234.96,-3.83,-5.47
2022-07-25T22:22:00.000,6.03,162.62,-5.76,1.80
2022-07-25T22:24:00.000,4.63,257.42,-1.01,-4.52
2022-07-25T22:26:00.000,2.27,156.27,-2.08,0.91
2022-07-25T22:28:00.000,2.40,201.65,-2.23,-0.89
2022-07-25T22:30:00.000,15.41,127.26,-9.33,12.26
2022-07-25T22:32:00.000,3.15,203.18,-2.90,-1.24
2022-07-25T22:34:00.000,11.82,108.05,-3.66,11.24
2022-07-25T22:36:00.000,8.15,348.51,7.99,-1.62
2022-07-25T22:38:00.000,4.18,133.97,-2.90,3.01
2022-07-25T22:40:00.000,5.48,199.71,-5.16,-1.85
2022-07-25T22:42:00.000,2.82,266.04,-0.19,-2.81
2022-07-25T22:44:00.000,5.54,211.60,-4.72,-2.90
2022-07-25T22:46:00.000,7.01,232.73,-4.25,-5.58
2022-07-25T22:48:00.000,3.64,170.34,-3.58,0.61
2022-07-25T22:50:00.000,2.11,152.14,-1.86,0.98
2022-07-25T22:52:00.000,4.86,349.32,4.78,-0.90
2022-07-25T22:54:00.000,6.35,114.33,-2.62,5.78
2022-07-25T22:56:00.000,3.16,154.47,-2.86,1.36
2022-07-25T22:58:00.000,4.80,120.74,-2.45,4.13
2022-07-25T23:00:00.000,1.24,120.74,-0.63,1.06
2022-07-25T23:02:00.000,3.65,195.89,-3.51,-1.00
2022-07-25T23:04:00.000,1.69,5.88,1.68,0.17
2022-07-25T23:06:00.000,0.57,60.06,0.28,0.49
2022-07-25T23:08:00.000,2.95,289.65,0.99,-2.78
2022-07-25T23:10:00.000,3.58,131.82,-2.39,2.67
2022-07-25T23:12:00.000,3.79,91.55,-0.10,3.79
2022-07-25T23:14:00.000,5.56,106.37,-1.57,5.34
2022-07-25T23:16:00.000,0.42,8.30,0.42,0.06
2022-07-25T23:18:00.000,2.52,236.70,-1.38,-2.11
2022-07-25T23:20:00.000,0.87,278.20,0.12,-0.86
2022-07-25T23:22:00.000,3.76,103.77,-0.90,3.65
2022-07-25T23:24:00.000,9.11,69.67,3.16,8.54
2022-07-25T23:26:00.000,5.67,36.17,4.58,3.35
2022-07-25T23:28:00.000,3.27,332.83,2.91,-1.49
2022-07-25T23:30:00.000,5.59,38.34,4.39,3.47
2022-07-25T23:32:00.000,6.52,51.93,4.02,5.13
2022-07-25T23:34:00.000,4.61,172.19,-4.57,0.63
2022-07-25T23:36:00.000,3.00,181.64,-3.00,-0.09
2022-07-25T23:38:00.000,3.90,172.41,-3.86,0.51
2022-07-25T23:40:00.000,1.61,109.22,-0.53,1.52
2022-07-25T23:42:00.000,4.66,343.99,4.48,-1.29
2022-07-25T23:44:00.000,2.11,94.36,-0.16,2.10
2022-07-25T23:46:00.000,7.33,113.58,-2.93,6.72
2022-07-25T23:48:00.000,4.92,332.09,4.34,-2.30
2022-07-25T23:50:00.000,2.45,286.86,0.71,-2.34
2022-07-25T23:52:00.000,3.06,158.60,-2.85,1.12
2022-07-25T23:54:00.000,7.80,154.66,-7.05,3.34
2022-07-25T23:56:00.000,1.44,125.70,-0.84,1.17
2022-07-25T23:58:00.000,4.26,234.26,-2.49,-3.46
2022-07-26T00:00:00.000,8.10,341.54,7.69,-2.57
2022-07-26T00:02:00.000,2.30,148.74,-1.97,1.20
2022-07-26T00:04:00.000,4.25,270.99,0.07,-4.25
2022-07-26T00:06:00.000,4.75,264.25,-0.48,-4.73
2022-07-26T00:08:00.000,6.93,60.72,3.39,6.04
2022-07-26T00:10:00.000,2.84,151.41,-2.50,1.36
2022-07-26T00:12:00.000,9.14,109.16,-3.00,8.64
2022-07-26T00:14:00.000,3.44,116.24,-1.52,3.09
2022-07-26T00:16:00.000,0.49,133.93,-0.34,0.35
2022-07-26T00:18:00.000,9.41,13.62,9.14,2.21
2022-07-26T00:20:00.000,6.41,162.19,-6.10,1.96
2022-07-26T00:22:00.000,4.54,189.61,-4.47,-0.76
2022-07-26T00:24:00.000,3.64,255.79,-0.89,-3.53
2022-07-26T00:26:00.000,9.73,120.64,-4.96,8.37
2022-07-26T00:28:00.000,4.38,24.03,4.00,1.78
2022-07-26T00:30:00.000,0.51,194.85,-0.50,-0.13
2022-07-26T00:32:00.000,1.44,72.28,0.44,1.37
2022-07-26T00:34:00.000,1.86,101.80,-0.38,1.82
2022-07-26T00:36:00.000,3.49,175.73,-3.48,0.26
2022-07-26T00:38:00.000,1.32,137.07,-0.97,0.90
2022-07-26T00:40:00.000,6.40,93.42,-0.38,6.38
2022-07-26T00:42:00.000,5.75,53.90,3.39,4.64
2022-07-26T00:44:00.000,2.37,240.23,-1.18,-2.06
2022-07-26T00:46:00.000,1.69,319.50,1.29,-1.10
2022-07-26T00:48:00.000,0.95,281.26,0.19,-0.93
2022-07-26T00:50:00.000,6.06,113.74,-2.44,5.54
2022-07-26T00:52:00.000,3.69,8.40,3.65,0.54
2022-07-26T00:54:00.000,6.08,46.99,4.15,4.44
2022-07-26T00:56:00.000,6.69,88.99,0.12,6.69
2022-07-26T00:58:00.000,9.90,292.91,3.85,-9.12
2022-07-26T01:00:00.000,3.51,166.36,-3.41,0.83
2022-07-26T01:02:00.000,5.17,356.43,5.16,-0.32
2022-07-26T01:04:00.000,4.83,331.38,4.24,-2.31
2022-07-26T01:06:00.000,4.26,83.88,0.45,4.23
2022-07-26T01:08:00.000,1.06,88.30,0.03,1.06
2022-07-26T01:10:00.000,3.40,115.03,-1.44,3.08
2022-07-26T01:12:00.000,2.77,14.74,2.68,0.70
2022-07-26T01:14:00.000,6.19,256.20,-1.48,-6.01
2022-07-26T01:16:00.000,6.43,343.63,6.17,-1.81
2022-07-26T01:18:00.000,1.99,141.33,-1.56,1.24
2022-07-26T01:20:00.000,14.26,100.48,-2.59,14.02
2022-07-26T01:22:00.000,8.97,105.60,-2.41,8.64
2022-07-26T01:24:00.000,3.20,141.67,-2.51,1.98
2022-07-26T01:26:00.000,2.11,328.09,1.79,-1.11
2022-07-26T01:28:00.000,6.12,19.78,5.76,2.07
2022-07-26T01:30:00.000,2.29,289.63,0.77,-2.15
2022-07-26T01:32:00.000,3.57,86.19,0.24,3.56
2022-07-26T01:34:00.000,3.74,65.26,1.57,3.40
2022-07-26T01:36:00.000,2.69,179.02,-2.69,0.05
2022-07-26T01:38:00.000,0.82,12.52,0.80,0.18
2022-07-26T01:40:00.000,7.55,14.02,7.33,1.83
2022-07-26T01:42:00.000,0.96,279.63,0.16,-0.95
2022-07-26T01:44:00.000,6.23,66.82,2.45,5.72
2022-07-26T01:46:00.000,3.78,358.88,3.78,-0.07
2022-07-26T01:48:00.000,4.90,328.47,4.18,-2.56
2022-07-26T01:50:00.000,4.66,102.42,-1.00,4.55
2022-07-26T01:52:00.000,2.88,231.49,-1.80,-2.26
2022-07-26T01:54:00.000,4.06,291.06,1.46,-3.79
2022-07-26T01:56:00.000,7.96,109.78,-2.69,7.49
2022-07-26T01:58:00.000,0.89,298.96,0.43,-0.78
2022-07-26T02:00:00.000,8.78,137.17,-6.44,5.97
2022-07-26T02:02:00.000,8.56,106.35,-2.41,8.21
2022-07-26T02:04:00.000,10.87,233.54,-6.46,-8.74
2022-07-26T02:06:00.000,0.59,101.52,-0.12,0.58
2022-07-26T02:08:00.000,6.85,340.54,6.46,-2.28
2022-07-26T02:10:00.000,6.71,318.38,5.01,-4.46
2022-07-26T02:12:00.000,2.03,120.86,-1.04,1.74
2022-07-26T02:14:00.000,5.69,189.33,-5.61,-0.92
2022-07-26T02:16:00.000,3.73,32.60,3.14,2.01
2022-07-26T02:18:00.000,4.65,19.41,4.39,1.55
2022-07-26T02:20:00.000,9.59,174.37,-9.54,0.94
2022-07-26T02:22:00.000,7.19,13.84,6.98,1.72
2022-07-26T02:24:00.000,0.90,357.97,0.90,-0.03
2022-07-26T02:26:00.000,9.47,202.83,-8.73,-3.68
2022-07-26T02:28:00.000,5.26,176.81,-5.26,0.29
2022-07-26T02:30:00.000,5.11,82.62,0.66,5.07
2022-07-26T02:32:00.000,1.55,31.00,1.33,0.80
2022-07-26T02:34:00.000,7.61,125.89,-4.46,6.17
2022-07-26T02:36:00.000,1.02,18.06,0.97,0.32
2022-07-26T02:38:00.000,4.18,340.65,3.94,-1.38
2022-07-26T02:40:00.000,10.04,348.48,9.84,-2.01
2022-07-26T02:42:00.000,5.32,59.63,2.69,4.59
2022-07-26T02:44:00.000,0.49,333.48,0.43,-0.22
2022-07-26T02:46:00.000,2.58,15.37,2.49,0.68
2022-07-26T02:48:00.000,6.16,4.46,6.14,0.48
2022-07-26T02:50:00.000,5.55,138.39,-4.15,3.69
2022-07-26T02:52:00.000,2.99,334.63,2.70,-1.28
2022-07-26T02:54:00.000,10.82,264.04,-1.12,-10.76
2022-07-26T02:56:00.000,8.44,69.74,2.92,7.92
2022-07-26T02:58:00.000,2.83,200.12,-2.66,-0.97
2022-07-26T03:00:00.000,4.69,345.95,4.55,-1.14
2022-07-26T03:02:00.000,1.47,242.93,-0.67,-1.31
2022-07-26T03:04:00.000,7.24,4.35,7.21,0.55
2022-07-26T03:06:00.000,6.06,335.86,5.53,-2.48
2022-07-26T03:08:00.000,3.18,197.72,-3.03,-0.97
2022-07-26T03:10:00.000,7.82,322.49,6.20,-4.76
2022-07-26T03:12:00.000,7.18,75.45,1.80,6.95
2022-07-26T03:14:00.000,3.14,307.80,1.92,-2.48
2022-07-26T03:16:00.000,4.19,135.48,-2.99,2.94
2022-07-26T03:18:00.000,7.95,330.92,6.95,-3.87
2022-07-26T03:20:00.000,3.05,104.46,-0.76,2.96
2022-07-26T03:22:00.000,2.09,346.20,2.03,-0.50
2022-07-26T03:24:00.000,2.91,114.31,-1.20,2.65
2022-07-26T03:26:00.000,2.55,234.54,-1.48,-2.07
2022-07-26T03:28:00.000,3.97,138.20,-2.96,2.65
2022-07-26T03:30:00.000,2.99,212.83,-2.51,-1.62
2022-07-26T03:32:00.000,6.89,276.67,0.80,-6.84
2022-07-26T03:34:00.000,6.62,201.57,-6.16,-2.43
2022-07-26T03:36:00.000,12.57,68.47,4.61,11.69
2022-07-26T03:38:00.000,3.32,31.93,2.81,1.75
2022-07-26T03:40:00.000,5.36,279.10,0.85,-5.29
2022-07-26T03:42:00.000,6.07,339.34,5.68,-2.14
2022-07-26T03:44:00.000,2.09,53.88,1.23,1.69
2022-07-26T03:46:00.000,3.01,164.00,-2.89,0.83
2022-07-26T03:48:00.000,1.60,7.79,1.58,0.22
2022-07-26T03:50:00.000,2.14,19.44,2.01,0.71
2022-07-26T03:52:00.000,5.58,21.16,5.20,2.01
2022-07-26T03:54:00.000,10.37,317.36,7.63,-7.02
2022-07-26T03:56:00.000,5.13,58.80,2.66,4.39
2022-07-26T03:58:00.000,5.17,278.43,0.76,-5.12
2022-07-26T04:00:00.000,6.36,75.13,1.63,6.14
2022-07-26T04:02:00.000,1.55,350.37,1.53,-0.26
2022-07-26T04:04:00.000,10.02,63.21,4.52,8.95
2022-07-26T04:06:00.000,1.26,301.94,0.67,-1.07
2022-07-26T04:08:00.000,4.37,157.53,-4.04,1.67
2022-07-26T04:10:00.000,6.23,309.14,3.93,-4.83
2022-07-26T04:12:00.000,11.18,47.23,7.59,8.21
2022-07-26T04:14:00.000,2.78,16.52,2.66,0.79
2022-07-26T04:16:00.000,2.61,357.24,2.60,-0.13
2022-07-26T04:18:00.000,3.95,260.99,-0.62,-3.90
2022-07-26T04:20:00.000,6.67,282.10,1.40,-6.52
2022-07-26T04:22:00.000,6.97,241.70,-3.31,-6.14
2022-07-26T04:24:00.000,2.11,150.94,-1.84,1.02
2022-07-26T04:26:00.000,0.52,290.18,0.18,-0.49
2022-07-26T04:28:00.000,4.62,107.06,-1.35,4.41
2022-07-26T04:30:00.000,1.53,162.98,-1.46,0.45
2022-07-26T04:32:00.000,3.88,225.70,-2.71,-2.78
2022-07-26T04:34:00.000,3.62,315.36,2.58,-2.55
2022-07-26T04:36:00.000,0.97,76.74,0.22,0.95
2022-07-26T04:38:00.000,10.47,294.00,4.26,-9.56
2022-07-26T04:40:00.000,8.26,64.98,3.49,7.48
2022-07-26T04:42:00.000,1.35,254.24,-0.37,-1.30
2022-07-26T04:44:00.000,4.55,284.19,1.11,-4.41
2022-07-26T04:46:00.000,0.66,234.91,-0.38,-0.54
2022-07-26T04:48:00.000,1.84,211.38,-1.57,-0.96
2022-07-26T04:50:00.000,1.73,307.60,1.06,-1.37
2022-07-26T04:52:00.000,7.58,82.77,0.95,7.52
2022-07-26T04:54:00.000,6.09,266.99,-0.32,-6.08
2022-07-26T04:56:00.000,3.20,206.76,-2.86,-1.44
2022-07-26T04:58:00.000,2.39,194.53,-2.31,-0.60
2022-07-26T05:00:00.000,6.81,131.41,-4.51,5.11
2022-07-26T05:02:00.000,1.97,345.55,1.91,-0.49
2022-07-26T05:04:00.000,2.80,276.05,0.30,-2.79
2022-07-26T05:06:00.000,1.53,216.22,-1.23,-0.90
2022-07-26T05:08:00.000,1.91,179.32,-1.91,0.02
2022-07-26T05:10:00.000,2.35,271.76,0.07,-2.35
2022-07-26T05:12:00.000,5.29,314.95,3.74,-3.74
2022-07-26T05:14:00.000,7.37,351.83,7.29,-1.05
2022-07-26T05:16:00.000,8.06,196.44,-7.73,-2.28
2022-07-26T05:18:00.000,5.29,246.09,-2.14,-4.83
2022-07-26T05:20:00.000,6.28,261.96,-0.88,-6.21
2022-07-26T05:22:00.000,7.89,94.15,-0.57,7.87
2022-07-26T05:24:00.000,9.07,131.53,-6.01,6.79
2022-07-26T05:26:00.000,1.95,137.31,-1.43,1.32
2022-07-26T05:28:00.000,5.48,306.83,3.29,-4.39
2022-07-26T05:30:00.000,3.12,312.88,2.12,-2.29
2022-07-26T05:32:00.000,12.07,302.89,6.55,-10.14
2022-07-26T05:34:00.000,1.71,275.66,0.17,-1.70
2022-07-26T05:36:00.000,1.32,268.47,-0.04,-1.32
2022-07-26T05:38:00.000,5.84,155.67,-5.32,2.41
2022-07-26T05:40:00.000,7.42,306.25,4.39,-5.98
2022-07-26T05:42:00.000,5.34,81.00,0.84,5.28
2022-07-26T05:44:00.000,9.91,325.23,8.14,-5.65
2022-07-26T05:46:00.000,3.31,149.28,-2.84,1.69
2022-07-26T05:48:00.000,6.16,209.97,-5.34,-3.08
2022-07-26T05:50:00.000,2.79,272.36,0.12,-2.79
2022-07-26T05:52:00.000,6.74,304.05,3.77,-5.59
2022-07-26T05:54:00.000,4.53,302.47,2.43,-3.82
2022-07-26T05:56:00.000,4.95,350.21,4.87,-0.84
2022-07-26T05:58:00.000,1.22,255.51,-0.30,-1.18
2022-07-26T06:00:00.000,5.83,250.47,-1.95,-5.49
2022-07-26T06:02:00.000,3.89,265.73,-0.29,-3.88
2022-07-26T06:04:00.000,3.86,308.30,2.39,-3.03
2022-07-26T06:06:00.000,6.34,153.52,-5.67,2.83
2022-07-26T06:08:00.000,2.10,339.53,1.97,-0.74
2022-07-26T06:10:00.000,3.80,351.74,3.76,-0.55
2022-07-26T06:12:00.000,9.39,231.01,-5.91,-7.30
2022-07-26T06:14:00.000,0.65,249.02,-0.23,-0.61
2022-07-26T06:16:00.000,5.17,240.98,-2.51,-4.52
2022-07-26T06:18:00.000,4.77,288.31,1.50,-4.53
2022-07-26T06:20:00.000,1.61,89.52,0.01,1.61
2022-07-26T06:22:00.000,1.16,16.22,1.12,0.32
2022-07-26T06:24:00.000,3.09,319.10,2.34,-2.03
2022-07-26T06:26:00.000,6.88,318.85,5.18,-4.52
2022-07-26T06:28:00.000,6.92,63.92,3.04,6.21
2022-07-26T06:30:00.000,8.39,80.28,1.42,8.27
2022-07-26T06:32:00.000,3.18,241.25,-1.53,-2.79
2022-07-26T06:34:00.000,5.94,288.43,1.88,-5.64
2022-07-26T06:36:00.000,3.43,247.36,-1.32,-3.16
2022-07-26T06:38:00.000,10.41,134.66,-7.32,7.41
2022-07-26T06:40:00.000,1.49,305.34,0.86,-1.22
2022-07-26T06:42:00.000,4.30,207.18,-3.82,-1.96
2022-07-26T06:44:00.000,1.89,183.63,-1.88,-0.12
2022-07-26T06:46:00.000,8.59,181.06,-8.59,-0.16
2022-07-26T06:48:00.000,4.65,330.53,4.05,-2.29
2022-07-26T06:50:00.000,2.34,294.31,0.96,-2.13
2022-07-26T06:52:00.000,3.99,14.87,3.86,1.02
2022-07-26T06:54:00.000,14.42,105.84,-3.94,13.87
2022-07-26T06:56:00.000,3.12,232.70,-1.89,-2.48
2022-07-26T06:58:00.000,7.35,304.49,4.16,-6.06
2022-07-26T07:00:00.000,12.84,237.98,-6.81,-10.89
2022-07-26T07:02:00.000,7.69,283.83,1.84,-7.47
2022-07-26T07:04:00.000,16.67,258.35,-3.36,-16.32
2022-07-26T07:06:00.000,5.66,248.57,-2.07,-5.27
2022-07-26T07:08:00.000,7.73,129.62,-4.93,5.96
2022-07-26T07:10:00.000,10.29,234.36,-6.00,-8.36
2022-07-26T07:12:00.000,12.30,11.07,12.07,2.36
2022-07-26T07:14:00.000,12.18,251.28,-3.91,-11.53
2022-07-26T07:16:00.000,4.46,359.03,4.45,-0.08
2022-07-26T07:18:00.000,6.87,226.40,-4.74,-4.98
2022-07-26T07:20:00.000,4.87,356.96,4.86,-0.26
2022-07-26T07:22:00.000,10.67,287.72,3.25,-10.17
2022-07-26T07:24:00.000,12.17,124.32,-6.86,10.05
2022-07-26T07:26:00.000,4.62,296.89,2.09,-4.12
2022-07-26T07:28:00.000,12.23,107.65,-3.71,11.65
2022-07-26T07:30:00.000,3.52,346.03,3.41,-0.85
2022-07-26T07:32:00.000,2.47,237.99,-1.31,-2.09
2022-07-26T07:34:00.000,3.42,258.55,-0.68,-3.35
2022-07-26T07:36:00.000,1.04,170.04,-1.02,0.18
2022-07-26T07:38:00.000,4.94,311.22,3.26,-3.72
2022-07-26T07:40:00.000,4.06,194.90,-3.93,-1.04
2022-07-26T07:42:00.000,2.11,278.96,0.33,-2.08
2022-07-26T07:44:00.000,5.24,178.34,-5.24,0.15
2022-07-26T07:46:00.000,6.08,141.82,-4.78,3.76
2022-07-26T07:48:00.000,5.29,322.73,4.21,-3.21
2022-07-26T07:50:00.000,2.47,306.30,1.46,-1.99
2022-07-26T07:52:00.000,5.41,327.34,4.55,-2.92
2022-07-26T07:54:00.000,1.82,242.77,-0.83,-1.62
2022-07-26T07:56:00.000,6.68,8.77,6.60,1.02
2022-07-26T07:58:00.000,7.21,5.88,7.17,0.74
2022-07-26T08:00:00.000,8.37,327.06,7.02,-4.55
2022-07-26T08:02:00.000,1.54,214.49,-1.27,-0.87
2022-07-26T08:04:00.000,2.94,261.79,-0.42,-2.91
2022-07-26T08:06:00.000,1.20,132.44,-0.81,0.89
2022-07-26T08:08:00.000,4.76,80.04,0.82,4.69
2022-07-26T08:10:00.000,3.10,2.92,3.10,0.16
2022-07-26T08:12:00.000,2.21,33.70,1.84,1.22
2022-07-26T08:14:00.000,2.41,105.34,-0.64,2.32
2022-07-26T08:16:00.000,7.71,249.95,-2.64,-7.24
2022-07-26T08:18:00.000,0.63,351.54,0.62,-0.09
2022-07-26T08:20:00.000,1.18,71.02,0.38,1.12
2022-07-26T08:22:00.000,5.83,48.32,3.88,4.36
2022-07-26T08:24:00.000,6.47,307.32,3.92,-5.14
2022-07-26T08:26:00.000,1.20,36.48,0.96,0.71
2022-07-26T08:28:00.000,6.92,125.33,-4.00,5.65
2022-07-26T08:30:00.000,3.00,32.28,2.53,1.60
2022-07-26T08:32:00.000,3.67,285.26,0.97,-3.54
2022-07-26T08:34:00.000,7.81,180.13,-7.81,-0.02
2022-07-26T08:36:00.000,5.05,12.09,4.94,1.06
2022-07-26T08:38:00.000,4.32,274.62,0.35,-4.30
2022-07-26T08:40:00.000,2.13,273.83,0.14,-2.13
2022-07-26T08:42:00.000,4.76,259.18,-0.89,-4.68
2022-07-26T08:44:00.000,4.36,319.02,3.29,-2.86
2022-07-26T08:46:00.000,10.21,60.13,5.09,8.86
2022-07-26T08:48:00.000,5.13,314.27,3.58,-3.67
2022-07-26T08:50:00.000,4.36,298.92,2.11,-3.82
2022-07-26T08:52:00.000,4.90,305.77,2.86,-3.97
2022-07-26T08:54:00.000,3.01,292.67,1.16,-2.78
2022-07-26T08:56:00.000,8.12,236.51,-4.48,-6.77
2022-07-26T08:58:00.000,11.77,58.96,6.07,10.09
2022-07-26T09:00:00.000,5.36,298.46,2.55,-4.71
2022-07-26T09:02:00.000,14.60,112.90,-5.68,13.45
2022-07-26T09:04:00.000,6.29,308.04,3.88,-4.96
2022-07-26T09:06:00.000,3.15,316.58,2.29,-2.17
2022-07-26T09:08:00.000,1.93,176.80,-1.92,0.11
2022-07-26T09:10:00.000,3.67,38.31,2.88,2.28
2022-07-26T09:12:00.000,4.44,79.28,0.83,4.36
2022-07-26T09:14:00.000,4.88,135.60,-3.48,3.41
2022-07-26T09:16:00.000,6.61,104.55,-1.66,6.40
2022-07-26T09:18:00.000,2.74,237.45,-1.47,-2.31
2022-07-26T09:20:00.000,4.12,97.58,-0.54,4.08
2022-07-26T09:22:00.000,6.36,336.99,5.85,-2.49
2022-07-26T09:24:00.000,3.48,112.71,-1.34,3.21
2022-07-26T09:26:00.000,5.30,146.74,-4.43,2.91
2022-07-26T09:28:00.000,3.56,67.19,1.38,3.28
2022-07-26T09:30:00.000,1.20,300.90,0.62,-1.03
2022-07-26T09:32:00.000,2.97,37.71,2.35,1.82
2022-07-26T09:34:00.000,1.40,286.25,0.39,-1.34
2022-07-26T09:36:00.000,2.75,328.82,2.36,-1.43
2022-07-26T09:38:00.000,5.53,124.84,-3.16,4.54
2022-07-26T09:40:00.000,2.39,193.68,-2.33,-0.57
2022-07-26T09:42:00.000,6.69,167.33,-6.53,1.47
2022-07-26T09:44:00.000,5.60,187.49,-5.55,-0.73
2022-07-26T09:46:00.000,4.96,162.27,-4.73,1.51
2022-07-26T09:48:00.000,1.44,14.54,1.39,0.36
2022-07-26T09:50:00.000,10.25,139.66,-7.81,6.64
2022-07-26T09:52:00.000,1.86,198.53,-1.76,-0.59
2022-07-26T09:54:00.000,5.14,134.75,-3.62,3.65
2022-07-26T09:56:00.000,2.54,81.49,0.38,2.51
2022-07-26T09:58:00.000,1.87,340.96,1.76,-0.61
2022-07-26T10:00:00.000,9.62,53.98,5.66,7.78
2022-07-26T10:02:00.000,1.22,353.63,1.21,-0.14
2022-07-26T10:04:00.000,4.29,148.35,-3.66,2.25
2022-07-26T10:06:00.000,3.04,182.79,-3.03,-0.15
2022-07-26T10:08:00.000,1.23,356.49,1.23,-0.08
2022-07-26T10:10:00.000,5.05,71.83,1.58,4.80
2022-07-26T10:12:00.000,7.92,118.61,-3.79,6.96
2022-07-26T10:14:00.000,5.44,242.55,-2.51,-4.83
2022-07-26T10:16:00.000,3.14,73.66,0.88,3.01
2022-07-26T10:18:00.000,12.95,154.02,-11.64,5.67
2022-07-26T10:20:00.000,5.52,277.32,0.70,-5.48
2022-07-26T10:22:00.000,5.53,115.35,-2.37,5.00
2022-07-26T10:24:00.000,13.64,176.98,-13.62,0.72
2022-07-26T10:26:00.000,3.39,156.45,-3.11,1.36
2022-07-26T10:28:00.000,7.06,129.31,-4.47,5.46
2022-07-26T10:30:00.000,11.22,115.85,-4.89,10.10
2022-07-26T10:32:00.000,1.42,224.66,-1.01,-1.00
2022-07-26T10:34:00.000,1.21,251.42,-0.39,-1.15
2022-07-26T10:36:00.000,2.99,204.33,-2.73,-1.23
2022-07-26T10:38:00.000,1.47,54.23,0.86,1.19
2022-07-26T10:40:00.000,6.05,318.83,4.56,-3.98
2022-07-26T10:42:00.000,2.78,255.39,-0.70,-2.69
2022-07-26T10:44:00.000,5.85,235.23,-3.34,-4.81
2022-07-26T10:46:00.000,7.81,159.08,-7.29,2.79
2022-07-26T10:48:00.000,3.15,145.57,-2.60,1.78
2022-07-26T10:50:00.000,2.90,205.29,-2.62,-1.24
2022-07-26T10:52:00.000,2.58,46.49,1.78,1.87
2022-07-26T10:54:00.000,6.23,222.58,-4.58,-4.21
2022-07-26T10:56:00.000,5.04,219.62,-3.88,-3.21
2022-07-26T10:58:00.000,9.06,270.28,0.04,-9.06
2022-07-26T11:00:00.000,2.60,9.09,2.57,0.41
2022-07-26T11:02:00.000,4.72,230.77,-2.98,-3.65
2022-07-26T11:04:00.000,7.43,216.33,-5.99,-4.40
2022-07-26T11:06:00.000,5.38,209.65,-4.67,-2.66
2022-07-26T11:08:00.000,2.65,78.23,0.54,2.60
2022-07-26T11:10:00.000,10.79,210.92,-9.26,-5.55
2022-07-26T11:12:00.000,4.48,229.47,-2.91,-3.41
2022-07-26T11:14:00.000,5.36,198.82,-5.07,-1.73
2022-07-26T11:16:00.000,5.95,203.46,-5.46,-2.37
2022-07-26T11:18:00.000,2.06,259.03,-0.39,-2.02
2022-07-26T11:20:00.000,5.43,227.30,-3.68,-3.99
2022-07-26T11:22:00.000,6.12,217.59,-4.85,-3.73
2022-07-26T11:24:00.000,10.89,196.86,-10.42,-3.16
2022-07-26T11:26:00.000,8.76,200.40,-8.21,-3.05
2022-07-26T11:28:00.000,7.81,213.83,-6.49,-4.35
2022-07-26T11:30:00.000,7.44,236.41,-4.11,-6.20
2022-07-26T11:32:00.000,6.22,217.36,-4.94,-3.77
2022-07-26T11:34:00.000,7.52,175.91,-7.50,0.54
2022-07-26T11:36:00.000,4.70,266.05,-0.32,-4.69
2022-07-26T11:38:00.000,4.53,239.42,-2.30,-3.90
2022-07-26T11:40:00.000,1.14,93.03,-0.06,1.14
2022-07-26T11:42:00.000,5.17,207.59,-4.58,-2.39
2022-07-26T11:44:00.000,4.26,215.88,-3.45,-2.49
2022-07-26T11:46:00.000,7.32,232.24,-4.48,-5.79
2022-07-26T11:48:00.000,2.80,243.31,-1.26,-2.50
2022-07-26T11:50:00.000,7.02,184.53,-7.00,-0.55
2022-07-26T11:52:00.000,3.14,134.93,-2.22,2.22
2022-07-26T11:54:00.000,6.18,270.99,0.11,-6.18
2022-07-26T11:56:00.000,10.10,11.54,9.89,2.02
2022-07-26T11:58:00.000,0.06,92.10,-0.00,0.06
2022-07-26T12:00:00.000,9.36,160.52,-8.82,3.12
2022-07-26T12:02:00.000,2.45,178.10,-2.45,0.08
2022-07-26T12:04:00.000,5.17,180.42,-5.17,-0.04
2022-07-26T12:06:00.000,4.15,198.43,-3.93,-1.31
2022-07-26T12:08:00.000,2.15,211.76,-1.83,-1.13
2022-07-26T12:10:00.000,1.14,348.11,1.12,-0.24
2022-07-26T12:12:00.000,1.64,261.70,-0.24,-1.62
2022-07-26T12:14:00.000,2.84,186.16,-2.83,-0.31
