data2,data1,loggerUid,logDateTime,dateTime
10.38,90.2,FE23BC74DC01,1623591900,13-06-2021 13:45:00
10.44,133.1,FE23BC74DC01,1623592800,13-06-2021 14:00:00
10.44,108.68,FE23BC74DC01,1623593700,13-06-2021 14:15:00
10.5,106.7,FE23BC74DC01,1623594600,13-06-2021 14:30:00
10.56,93.94,FE23BC74DC01,1623595500,13-06-2021 14:45:00
10.56,76.56,FE23BC74DC01,1623596400,13-06-2021 15:00:00
10.63,71.5,FE23BC74DC01,1623597300,13-06-2021 15:15:00
10.69,71.28,FE23BC74DC01,1623598200,13-06-2021 15:30:00
10.69,65.34,FE23BC74DC01,1623599100,13-06-2021 15:45:00
10.63,64.02,FE23BC74DC01,1623600000,13-06-2021 16:00:00
10.44,64.46,FE23BC74DC01,1623600900,13-06-2021 16:15:00
10.38,60.28,FE23BC74DC01,1623601800,13-06-2021 16:30:00
10.25,35.42,FE23BC74DC01,1623602700,13-06-2021 16:45:00
10.25,37.62,FE23BC74DC01,1623603600,13-06-2021 17:00:00
10.25,30.14,FE23BC74DC01,1623604500,13-06-2021 17:15:00
10.25,30.36,FE23BC74DC01,1623605400,13-06-2021 17:30:00
10.13,42.24,FE23BC74DC01,1623606300,13-06-2021 17:45:00
10,23.98,FE23BC74DC01,1623607200,13-06-2021 18:00:00
9.88,25.52,FE23BC74DC01,1623608100,13-06-2021 18:15:00
9.69,30.580000000000002,FE23BC74DC01,1623609000,13-06-2021 18:30:00
9.69,21.12,FE23BC74DC01,1623609900,13-06-2021 18:45:00
9.69,17.16,FE23BC74DC01,1623610800,13-06-2021 19:00:00
9.69,16.5,FE23BC74DC01,1623611700,13-06-2021 19:15:00
9.56,19.8,FE23BC74DC01,1623612600,13-06-2021 19:30:00
9.56,18.26,FE23BC74DC01,1623613500,13-06-2021 19:45:00
9.56,19.36,FE23BC74DC01,1623614400,13-06-2021 20:00:00
9.63,18.04,FE23BC74DC01,1623615300,13-06-2021 20:15:00
9.63,13.64,FE23BC74DC01,1623616200,13-06-2021 20:30:00
9.69,10.34,FE23BC74DC01,1623617100,13-06-2021 20:45:00
9.75,13.86,FE23BC74DC01,1623618000,13-06-2021 21:00:00
9.75,11.88,FE23BC74DC01,1623618900,13-06-2021 21:15:00
9.69,11.66,FE23BC74DC01,1623619800,13-06-2021 21:30:00
9.69,12.540000000000001,FE23BC74DC01,1623620700,13-06-2021 21:45:00
9.69,10.12,FE23BC74DC01,1623621600,13-06-2021 22:00:00
9.75,6.82,FE23BC74DC01,1623622500,13-06-2021 22:15:00
9.81,8.8,FE23BC74DC01,1623623400,13-06-2021 22:30:00
9.88,6.82,FE23BC74DC01,1623624300,13-06-2021 22:45:00
9.94,3.96,FE23BC74DC01,1623625200,13-06-2021 23:00:00
10.06,3.74,FE23BC74DC01,1623626100,13-06-2021 23:15:00
10.19,3.3,FE23BC74DC01,1623627000,13-06-2021 23:30:00
10.38,2.64,FE23BC74DC01,1623627900,13-06-2021 23:45:00
10.44,1.54,FE23BC74DC01,1623628800,14-06-2021 00:00:00
10.56,0.44,FE23BC74DC01,1623629700,14-06-2021 00:15:00
10.63,0.22,FE23BC74DC01,1623630600,14-06-2021 00:30:00
10.69,0,FE23BC74DC01,1623631500,14-06-2021 00:45:00
10.81,0,FE23BC74DC01,1623632400,14-06-2021 01:00:00
10.75,0,FE23BC74DC01,1623633300,14-06-2021 01:15:00
10.75,0,FE23BC74DC01,1623634200,14-06-2021 01:30:00
10.75,0,FE23BC74DC01,1623635100,14-06-2021 01:45:00
10.69,0,FE23BC74DC01,1623636000,14-06-2021 02:00:00
10.38,0,FE23BC74DC01,1623636900,14-06-2021 02:15:00
10.38,0,FE23BC74DC01,1623637800,14-06-2021 02:30:00
10.38,0,FE23BC74DC01,1623638700,14-06-2021 02:45:00
10.38,0,FE23BC74DC01,1623639600,14-06-2021 03:00:00
10.44,0,FE23BC74DC01,1623640500,14-06-2021 03:15:00
10.44,0,FE23BC74DC01,1623641400,14-06-2021 03:30:00
10.44,0,FE23BC74DC01,1623642300,14-06-2021 03:45:00
10.44,0,FE23BC74DC01,1623643200,14-06-2021 04:00:00
10.31,0,FE23BC74DC01,1623644100,14-06-2021 04:15:00
9.94,0,FE23BC74DC01,1623645000,14-06-2021 04:30:00
10,0,FE23BC74DC01,1623645900,14-06-2021 04:45:00
10.06,0,FE23BC74DC01,1623646800,14-06-2021 05:00:00
10.06,0,FE23BC74DC01,1623647700,14-06-2021 05:15:00
10.13,0,FE23BC74DC01,1623648600,14-06-2021 05:30:00
10.13,0,FE23BC74DC01,1623649500,14-06-2021 05:45:00
9.88,0,FE23BC74DC01,1623650400,14-06-2021 06:00:00
9.63,0,FE23BC74DC01,1623651300,14-06-2021 06:15:00
9.5,0,FE23BC74DC01,1623652200,14-06-2021 06:30:00
9.44,0,FE23BC74DC01,1623653100,14-06-2021 06:45:00
9.44,0,FE23BC74DC01,1623654000,14-06-2021 07:00:00
9.38,0,FE23BC74DC01,1623654900,14-06-2021 07:15:00
9.38,0,FE23BC74DC01,1623655800,14-06-2021 07:30:00
9.38,0,FE23BC74DC01,1623656700,14-06-2021 07:45:00
9.38,0,FE23BC74DC01,1623657600,14-06-2021 08:00:00
9.44,0,FE23BC74DC01,1623658500,14-06-2021 08:15:00
9.44,0,FE23BC74DC01,1623659400,14-06-2021 08:30:00
9.44,0,FE23BC74DC01,1623660300,14-06-2021 08:45:00
9.5,0.44,FE23BC74DC01,1623661200,14-06-2021 09:00:00
9.5,1.54,FE23BC74DC01,1623662100,14-06-2021 09:15:00
9.63,3.52,FE23BC74DC01,1623663000,14-06-2021 09:30:00
9.69,3.3,FE23BC74DC01,1623663900,14-06-2021 09:45:00
9.81,4.4,FE23BC74DC01,1623664800,14-06-2021 10:00:00
10,6.82,FE23BC74DC01,1623665700,14-06-2021 10:15:00
10.13,12.32,FE23BC74DC01,1623666600,14-06-2021 10:30:00
10.31,20.68,FE23BC74DC01,1623667500,14-06-2021 10:45:00
10.38,13.42,FE23BC74DC01,1623668400,14-06-2021 11:00:00
10.44,20.46,FE23BC74DC01,1623669300,14-06-2021 11:15:00
10.5,33.44,FE23BC74DC01,1623670200,14-06-2021 11:30:00
10.56,46.2,FE23BC74DC01,1623671100,14-06-2021 11:45:00
10.63,51.26,FE23BC74DC01,1623672000,14-06-2021 12:00:00
10.69,69.3,FE23BC74DC01,1623672900,14-06-2021 12:15:00
10.75,87.12,FE23BC74DC01,1623673800,14-06-2021 12:30:00
10.81,110.66,FE23BC74DC01,1623674700,14-06-2021 12:45:00
10.81,98.56,FE23BC74DC01,1623675600,14-06-2021 13:00:00
10.69,110.66,FE23BC74DC01,1623676500,14-06-2021 13:15:00
10.75,108.68,FE23BC74DC01,1623677400,14-06-2021 13:30:00
10.81,91.08,FE23BC74DC01,1623678300,14-06-2021 13:45:00
10.88,74.8,FE23BC74DC01,1623679200,14-06-2021 14:00:00
10.81,67.98,FE23BC74DC01,1623680100,14-06-2021 14:15:00
10.69,78.98,FE23BC74DC01,1623681000,14-06-2021 14:30:00
10.75,49.28,FE23BC74DC01,1623681900,14-06-2021 14:45:00
10.75,57.2,FE23BC74DC01,1623682800,14-06-2021 15:00:00
10.81,64.24,FE23BC74DC01,1623683700,14-06-2021 15:15:00
10.88,73.7,FE23BC74DC01,1623684600,14-06-2021 15:30:00
10.88,68.42,FE23BC74DC01,1623685500,14-06-2021 15:45:00
10.81,47.3,FE23BC74DC01,1623686400,14-06-2021 16:00:00
10.81,66,FE23BC74DC01,1623687300,14-06-2021 16:15:00
10.69,47.52,FE23BC74DC01,1623688200,14-06-2021 16:30:00
10.94,45.32,FE23BC74DC01,1623689100,14-06-2021 16:45:00
10.88,52.8,FE23BC74DC01,1623690000,14-06-2021 17:00:00
10.63,56.76,FE23BC74DC01,1623690900,14-06-2021 17:15:00
10.38,39.160000000000004,FE23BC74DC01,1623691800,14-06-2021 17:30:00
10.13,34.32,FE23BC74DC01,1623692700,14-06-2021 17:45:00
9.94,38.28,FE23BC74DC01,1623693600,14-06-2021 18:00:00
9.94,32.56,FE23BC74DC01,1623694500,14-06-2021 18:15:00
9.81,28.16,FE23BC74DC01,1623695400,14-06-2021 18:30:00
9.75,17.82,FE23BC74DC01,1623696300,14-06-2021 18:45:00
9.69,18.48,FE23BC74DC01,1623697200,14-06-2021 19:00:00
9.69,15.84,FE23BC74DC01,1623698100,14-06-2021 19:15:00
9.75,15.18,FE23BC74DC01,1623699000,14-06-2021 19:30:00
9.69,12.98,FE23BC74DC01,1623699900,14-06-2021 19:45:00
9.63,11.44,FE23BC74DC01,1623700800,14-06-2021 20:00:00
9.56,18.04,FE23BC74DC01,1623701700,14-06-2021 20:15:00
9.5,13.64,FE23BC74DC01,1623702600,14-06-2021 20:30:00
9.5,20.24,FE23BC74DC01,1623703500,14-06-2021 20:45:00
9.56,16.94,FE23BC74DC01,1623704400,14-06-2021 21:00:00
9.56,12.76,FE23BC74DC01,1623705300,14-06-2021 21:15:00
9.63,19.14,FE23BC74DC01,1623706200,14-06-2021 21:30:00
9.56,11.22,FE23BC74DC01,1623707100,14-06-2021 21:45:00
9.69,15.18,FE23BC74DC01,1623708000,14-06-2021 22:00:00
9.75,7.04,FE23BC74DC01,1623708900,14-06-2021 22:15:00
9.88,8.14,FE23BC74DC01,1623709800,14-06-2021 22:30:00
10.06,4.18,FE23BC74DC01,1623710700,14-06-2021 22:45:00
10.31,4.84,FE23BC74DC01,1623711600,14-06-2021 23:00:00
10.5,4.84,FE23BC74DC01,1623712500,14-06-2021 23:15:00
10.69,2.42,FE23BC74DC01,1623713400,14-06-2021 23:30:00
10.81,1.54,FE23BC74DC01,1623714300,14-06-2021 23:45:00
10.94,0.66,FE23BC74DC01,1623715200,15-06-2021 00:00:00
11,0.44,FE23BC74DC01,1623716100,15-06-2021 00:15:00
11.13,0.22,FE23BC74DC01,1623717000,15-06-2021 00:30:00
11.13,0,FE23BC74DC01,1623717900,15-06-2021 00:45:00
11.13,0,FE23BC74DC01,1623718800,15-06-2021 01:00:00
10.94,0,FE23BC74DC01,1623719700,15-06-2021 01:15:00
10.88,0,FE23BC74DC01,1623720600,15-06-2021 01:30:00
10.81,0,FE23BC74DC01,1623721500,15-06-2021 01:45:00
10.94,0,FE23BC74DC01,1623722400,15-06-2021 02:00:00
11.06,0,FE23BC74DC01,1623723300,15-06-2021 02:15:00
11.19,0,FE23BC74DC01,1623724200,15-06-2021 02:30:00
11.31,0,FE23BC74DC01,1623725100,15-06-2021 02:45:00
11.19,0,FE23BC74DC01,1623726000,15-06-2021 03:00:00
11.13,0,FE23BC74DC01,1623726900,15-06-2021 03:15:00
11.06,0,FE23BC74DC01,1623727800,15-06-2021 03:30:00
11.13,0,FE23BC74DC01,1623728700,15-06-2021 03:45:00
11.19,0,FE23BC74DC01,1623729600,15-06-2021 04:00:00
11.13,0,FE23BC74DC01,1623730500,15-06-2021 04:15:00
11.06,0,FE23BC74DC01,1623731400,15-06-2021 04:30:00
11.06,0,FE23BC74DC01,1623732300,15-06-2021 04:45:00
11,0,FE23BC74DC01,1623733200,15-06-2021 05:00:00
10.94,0,FE23BC74DC01,1623734100,15-06-2021 05:15:00
10.88,0,FE23BC74DC01,1623735000,15-06-2021 05:30:00
10.19,0,FE23BC74DC01,1623735900,15-06-2021 05:45:00
10.06,0,FE23BC74DC01,1623736800,15-06-2021 06:00:00
10.13,0,FE23BC74DC01,1623737700,15-06-2021 06:15:00
10.19,0,FE23BC74DC01,1623738600,15-06-2021 06:30:00
10,0,FE23BC74DC01,1623739500,15-06-2021 06:45:00
9.81,0,FE23BC74DC01,1623740400,15-06-2021 07:00:00
9.63,0,FE23BC74DC01,1623741300,15-06-2021 07:15:00
9.56,0,FE23BC74DC01,1623742200,15-06-2021 07:30:00
9.5,0,FE23BC74DC01,1623743100,15-06-2021 07:45:00
9.5,0,FE23BC74DC01,1623744000,15-06-2021 08:00:00
9.5,0,FE23BC74DC01,1623744900,15-06-2021 08:15:00
9.56,0,FE23BC74DC01,1623745800,15-06-2021 08:30:00
9.56,0,FE23BC74DC01,1623746700,15-06-2021 08:45:00
9.63,0,FE23BC74DC01,1623747600,15-06-2021 09:00:00
9.63,0,FE23BC74DC01,1623748500,15-06-2021 09:15:00
9.63,0.44,FE23BC74DC01,1623749400,15-06-2021 09:30:00
9.69,0.88,FE23BC74DC01,1623750300,15-06-2021 09:45:00
9.69,2.86,FE23BC74DC01,1623751200,15-06-2021 10:00:00
9.75,5.06,FE23BC74DC01,1623752100,15-06-2021 10:15:00
9.81,4.4,FE23BC74DC01,1623753000,15-06-2021 10:30:00
10,8.58,FE23BC74DC01,1623753900,15-06-2021 10:45:00
10.19,10.34,FE23BC74DC01,1623754800,15-06-2021 11:00:00
10.44,23.98,FE23BC74DC01,1623755700,15-06-2021 11:15:00
10.63,21.12,FE23BC74DC01,1623756600,15-06-2021 11:30:00
10.75,10.78,FE23BC74DC01,1623757500,15-06-2021 11:45:00
10.88,13.2,FE23BC74DC01,1623758400,15-06-2021 12:00:00
10.94,7.04,FE23BC74DC01,1623759300,15-06-2021 12:15:00
11,13.64,FE23BC74DC01,1623760200,15-06-2021 12:30:00
11.13,11.88,FE23BC74DC01,1623761100,15-06-2021 12:45:00
11.25,8.8,FE23BC74DC01,1623762000,15-06-2021 13:00:00
11.25,13.2,FE23BC74DC01,1623762900,15-06-2021 13:15:00
11,13.86,FE23BC74DC01,1623763800,15-06-2021 13:30:00
10.88,11.22,FE23BC74DC01,1623764700,15-06-2021 13:45:00
10.94,10.78,FE23BC74DC01,1623765600,15-06-2021 14:00:00
10.88,13.64,FE23BC74DC01,1623766500,15-06-2021 14:15:00
10.94,12.32,FE23BC74DC01,1623767400,15-06-2021 14:30:00
11.06,9.46,FE23BC74DC01,1623768300,15-06-2021 14:45:00
11.13,10.34,FE23BC74DC01,1623769200,15-06-2021 15:00:00
11.25,18.04,FE23BC74DC01,1623770100,15-06-2021 15:15:00
11.31,18.26,FE23BC74DC01,1623771000,15-06-2021 15:30:00
11.19,12.540000000000001,FE23BC74DC01,1623771900,15-06-2021 15:45:00
11.06,17.16,FE23BC74DC01,1623772800,15-06-2021 16:00:00
11.13,24.86,FE23BC74DC01,1623773700,15-06-2021 16:15:00
11.19,32.78,FE23BC74DC01,1623774600,15-06-2021 16:30:00
11.25,20.9,FE23BC74DC01,1623775500,15-06-2021 16:45:00
11.31,18.04,FE23BC74DC01,1623776400,15-06-2021 17:00:00
11.19,20.9,FE23BC74DC01,1623777300,15-06-2021 17:15:00
11,8.58,FE23BC74DC01,1623778200,15-06-2021 17:30:00
10.94,8.14,FE23BC74DC01,1623779100,15-06-2021 17:45:00
10.88,12.98,FE23BC74DC01,1623780000,15-06-2021 18:00:00
10.81,14.96,FE23BC74DC01,1623780900,15-06-2021 18:15:00
10.5,14.52,FE23BC74DC01,1623781800,15-06-2021 18:30:00
10.31,14.74,FE23BC74DC01,1623782700,15-06-2021 18:45:00
10.13,18.26,FE23BC74DC01,1623783600,15-06-2021 19:00:00
10,17.82,FE23BC74DC01,1623784500,15-06-2021 19:15:00
9.81,9.02,FE23BC74DC01,1623785400,15-06-2021 19:30:00
9.69,7.92,FE23BC74DC01,1623786300,15-06-2021 19:45:00
9.63,11.22,FE23BC74DC01,1623787200,15-06-2021 20:00:00
9.63,30.8,FE23BC74DC01,1623788100,15-06-2021 20:15:00
9.63,23.32,FE23BC74DC01,1623789000,15-06-2021 20:30:00
9.63,29.92,FE23BC74DC01,1623789900,15-06-2021 20:45:00
9.69,22,FE23BC74DC01,1623790800,15-06-2021 21:00:00
9.63,16.94,FE23BC74DC01,1623791700,15-06-2021 21:15:00
9.69,12.1,FE23BC74DC01,1623792600,15-06-2021 21:30:00
9.69,11,FE23BC74DC01,1623793500,15-06-2021 21:45:00
9.69,9.9,FE23BC74DC01,1623794400,15-06-2021 22:00:00
9.69,11,FE23BC74DC01,1623795300,15-06-2021 22:15:00
9.69,9.02,FE23BC74DC01,1623796200,15-06-2021 22:30:00
9.75,6.82,FE23BC74DC01,1623797100,15-06-2021 22:45:00
9.81,5.06,FE23BC74DC01,1623798000,15-06-2021 23:00:00
9.94,4.4,FE23BC74DC01,1623798900,15-06-2021 23:15:00
10,1.76,FE23BC74DC01,1623799800,15-06-2021 23:30:00
10.19,1.54,FE23BC74DC01,1623800700,15-06-2021 23:45:00
10.38,1.54,FE23BC74DC01,1623801600,16-06-2021 00:00:00
10.5,0.66,FE23BC74DC01,1623802500,16-06-2021 00:15:00
10.63,0.22,FE23BC74DC01,1623803400,16-06-2021 00:30:00
10.81,0,FE23BC74DC01,1623804300,16-06-2021 00:45:00
11,0,FE23BC74DC01,1623805200,16-06-2021 01:00:00
11.19,0,FE23BC74DC01,1623806100,16-06-2021 01:15:00
11.31,0,FE23BC74DC01,1623807000,16-06-2021 01:30:00
10.94,0,FE23BC74DC01,1623807900,16-06-2021 01:45:00
10.81,0,FE23BC74DC01,1623808800,16-06-2021 02:00:00
10.88,0,FE23BC74DC01,1623809700,16-06-2021 02:15:00
10.81,0,FE23BC74DC01,1623810600,16-06-2021 02:30:00
11.06,0,FE23BC74DC01,1623811500,16-06-2021 02:45:00
11.13,0,FE23BC74DC01,1623812400,16-06-2021 03:00:00
11.06,0,FE23BC74DC01,1623813300,16-06-2021 03:15:00
10.44,0,FE23BC74DC01,1623814200,16-06-2021 03:30:00
10.38,0,FE23BC74DC01,1623815100,16-06-2021 03:45:00
10.38,0,FE23BC74DC01,1623816000,16-06-2021 04:00:00
10.5,0,FE23BC74DC01,1623816900,16-06-2021 04:15:00
10.63,0,FE23BC74DC01,1623817800,16-06-2021 04:30:00
10.75,0,FE23BC74DC01,1623818700,16-06-2021 04:45:00
10.81,0,FE23BC74DC01,1623819600,16-06-2021 05:00:00
10.69,0,FE23BC74DC01,1623820500,16-06-2021 05:15:00
10.63,0,FE23BC74DC01,1623821400,16-06-2021 05:30:00
10.69,0,FE23BC74DC01,1623822300,16-06-2021 05:45:00
10.69,0,FE23BC74DC01,1623823200,16-06-2021 06:00:00
10.69,0,FE23BC74DC01,1623824100,16-06-2021 06:15:00
10.38,0,FE23BC74DC01,1623825000,16-06-2021 06:30:00
10.13,0,FE23BC74DC01,1623825900,16-06-2021 06:45:00
10,0,FE23BC74DC01,1623826800,16-06-2021 07:00:00
10,0,FE23BC74DC01,1623827700,16-06-2021 07:15:00
9.88,0,FE23BC74DC01,1623828600,16-06-2021 07:30:00
9.81,0,FE23BC74DC01,1623829500,16-06-2021 07:45:00
9.69,0,FE23BC74DC01,1623830400,16-06-2021 08:00:00
9.56,0,FE23BC74DC01,1623831300,16-06-2021 08:15:00
9.5,0,FE23BC74DC01,1623832200,16-06-2021 08:30:00
9.5,0,FE23BC74DC01,1623833100,16-06-2021 08:45:00
9.5,0.22,FE23BC74DC01,1623834000,16-06-2021 09:00:00
9.38,1.32,FE23BC74DC01,1623834900,16-06-2021 09:15:00
9.38,2.64,FE23BC74DC01,1623835800,16-06-2021 09:30:00
9.38,3.74,FE23BC74DC01,1623836700,16-06-2021 09:45:00
9.38,4.18,FE23BC74DC01,1623837600,16-06-2021 10:00:00
9.38,8.14,FE23BC74DC01,1623838500,16-06-2021 10:15:00
9.44,16.94,FE23BC74DC01,1623839400,16-06-2021 10:30:00
9.44,33.22,FE23BC74DC01,1623840300,16-06-2021 10:45:00
9.5,42.02,FE23BC74DC01,1623841200,16-06-2021 11:00:00
9.56,29.92,FE23BC74DC01,1623842100,16-06-2021 11:15:00
9.69,46.42,FE23BC74DC01,1623843000,16-06-2021 11:30:00
9.81,42.9,FE23BC74DC01,1623843900,16-06-2021 11:45:00
9.94,44.44,FE23BC74DC01,1623844800,16-06-2021 12:00:00
10.13,39.38,FE23BC74DC01,1623845700,16-06-2021 12:15:00
10.19,78.98,FE23BC74DC01,1623846600,16-06-2021 12:30:00
10.25,159.72,FE23BC74DC01,1623847500,16-06-2021 12:45:00
10.06,138.16,FE23BC74DC01,1623848400,16-06-2021 13:00:00
10.06,243.32,FE23BC74DC01,1623849300,16-06-2021 13:15:00
10.25,274.12,FE23BC74DC01,1623850200,16-06-2021 13:30:00
10.38,230.12,FE23BC74DC01,1623851100,16-06-2021 13:45:00
10.38,254.98,FE23BC74DC01,1623852000,16-06-2021 14:00:00
10.44,221.54,FE23BC74DC01,1623852900,16-06-2021 14:15:00
10.5,265.98,FE23BC74DC01,1623853800,16-06-2021 14:30:00
10.5,275.88,FE23BC74DC01,1623854700,16-06-2021 14:45:00
10.38,259.16,FE23BC74DC01,1623855600,16-06-2021 15:00:00
10.5,227.92,FE23BC74DC01,1623856500,16-06-2021 15:15:00
10.56,229.24,FE23BC74DC01,1623857400,16-06-2021 15:30:00
10.56,197.56,FE23BC74DC01,1623858300,16-06-2021 15:45:00
10.5,155.32,FE23BC74DC01,1623859200,16-06-2021 16:00:00
10.5,168.96,FE23BC74DC01,1623860100,16-06-2021 16:15:00
10.56,152.68,FE23BC74DC01,1623861000,16-06-2021 16:30:00
10.56,132.88,FE23BC74DC01,1623861900,16-06-2021 16:45:00
10.63,113.96,FE23BC74DC01,1623862800,16-06-2021 17:00:00
10.69,97.46,FE23BC74DC01,1623863700,16-06-2021 17:15:00
10.81,96.8,FE23BC74DC01,1623864600,16-06-2021 17:30:00
10.75,76.12,FE23BC74DC01,1623865500,16-06-2021 17:45:00
10.81,33.660000000000004,FE23BC74DC01,1623866400,16-06-2021 18:00:00
11,66,FE23BC74DC01,1623867300,16-06-2021 18:15:00
10.94,60.06,FE23BC74DC01,1623868200,16-06-2021 18:30:00
10.75,53.02,FE23BC74DC01,1623869100,16-06-2021 18:45:00
10.31,48.62,FE23BC74DC01,1623870000,16-06-2021 19:00:00
10.13,41.14,FE23BC74DC01,1623870900,16-06-2021 19:15:00
10.06,36.96,FE23BC74DC01,1623871800,16-06-2021 19:30:00
10.06,35.42,FE23BC74DC01,1623872700,16-06-2021 19:45:00
9.94,33.660000000000004,FE23BC74DC01,1623873600,16-06-2021 20:00:00
9.81,28.16,FE23BC74DC01,1623874500,16-06-2021 20:15:00
9.63,27.72,FE23BC74DC01,1623875400,16-06-2021 20:30:00
9.31,26.18,FE23BC74DC01,1623876300,16-06-2021 20:45:00
9.19,19.36,FE23BC74DC01,1623877200,16-06-2021 21:00:00
9.19,16.06,FE23BC74DC01,1623878100,16-06-2021 21:15:00
9.19,10.34,FE23BC74DC01,1623879000,16-06-2021 21:30:00
9.25,16.06,FE23BC74DC01,1623879900,16-06-2021 21:45:00
9.31,12.540000000000001,FE23BC74DC01,1623880800,16-06-2021 22:00:00
9.31,12.76,FE23BC74DC01,1623881700,16-06-2021 22:15:00
9.31,9.02,FE23BC74DC01,1623882600,16-06-2021 22:30:00
9.31,10.34,FE23BC74DC01,1623883500,16-06-2021 22:45:00
9.31,8.58,FE23BC74DC01,1623884400,16-06-2021 23:00:00
9.31,7.04,FE23BC74DC01,1623885300,16-06-2021 23:15:00
9.31,5.06,FE23BC74DC01,1623886200,16-06-2021 23:30:00
9.38,4.18,FE23BC74DC01,1623887100,16-06-2021 23:45:00
9.38,2.42,FE23BC74DC01,1623888000,17-06-2021 00:00:00
9.5,1.32,FE23BC74DC01,1623888900,17-06-2021 00:15:00
9.56,0.22,FE23BC74DC01,1623889800,17-06-2021 00:30:00
9.63,0.22,FE23BC74DC01,1623890700,17-06-2021 00:45:00
9.75,0,FE23BC74DC01,1623891600,17-06-2021 01:00:00
9.81,0,FE23BC74DC01,1623892500,17-06-2021 01:15:00
9.88,0,FE23BC74DC01,1623893400,17-06-2021 01:30:00
9.94,0,FE23BC74DC01,1623894300,17-06-2021 01:45:00
9.88,0,FE23BC74DC01,1623895200,17-06-2021 02:00:00
9.88,0,FE23BC74DC01,1623896100,17-06-2021 02:15:00
9.94,0,FE23BC74DC01,1623897000,17-06-2021 02:30:00
9.94,0,FE23BC74DC01,1623897900,17-06-2021 02:45:00
9.88,0,FE23BC74DC01,1623898800,17-06-2021 03:00:00
9.94,0,FE23BC74DC01,1623899700,17-06-2021 03:15:00
10,0,FE23BC74DC01,1623900600,17-06-2021 03:30:00
10,0,FE23BC74DC01,1623901500,17-06-2021 03:45:00
9.88,0,FE23BC74DC01,1623902400,17-06-2021 04:00:00
9.75,0,FE23BC74DC01,1623903300,17-06-2021 04:15:00
9.81,0,FE23BC74DC01,1623904200,17-06-2021 04:30:00
9.88,0,FE23BC74DC01,1623905100,17-06-2021 04:45:00
10,0,FE23BC74DC01,1623906000,17-06-2021 05:00:00
9.94,0,FE23BC74DC01,1623906900,17-06-2021 05:15:00
10.06,0,FE23BC74DC01,1623907800,17-06-2021 05:30:00
10.13,0,FE23BC74DC01,1623908700,17-06-2021 05:45:00
10.19,0,FE23BC74DC01,1623909600,17-06-2021 06:00:00
10.25,0,FE23BC74DC01,1623910500,17-06-2021 06:15:00
10.25,0,FE23BC74DC01,1623911400,17-06-2021 06:30:00
10.31,0,FE23BC74DC01,1623912300,17-06-2021 06:45:00
10.31,0,FE23BC74DC01,1623913200,17-06-2021 07:00:00
10.31,0,FE23BC74DC01,1623914100,17-06-2021 07:15:00
10.31,0,FE23BC74DC01,1623915000,17-06-2021 07:30:00
10.31,0,FE23BC74DC01,1623915900,17-06-2021 07:45:00
10.31,0,FE23BC74DC01,1623916800,17-06-2021 08:00:00
9.94,0,FE23BC74DC01,1623917700,17-06-2021 08:15:00
9.75,0,FE23BC74DC01,1623918600,17-06-2021 08:30:00
9.56,0,FE23BC74DC01,1623919500,17-06-2021 08:45:00
9.44,0.44,FE23BC74DC01,1623920400,17-06-2021 09:00:00
9.38,1.54,FE23BC74DC01,1623921300,17-06-2021 09:15:00
9.31,2.86,FE23BC74DC01,1623922200,17-06-2021 09:30:00
9.31,4.84,FE23BC74DC01,1623923100,17-06-2021 09:45:00
9.25,7.04,FE23BC74DC01,1623924000,17-06-2021 10:00:00
9.25,11.88,FE23BC74DC01,1623924900,17-06-2021 10:15:00
9.25,17.82,FE23BC74DC01,1623925800,17-06-2021 10:30:00
9.13,21.78,FE23BC74DC01,1623926700,17-06-2021 10:45:00
9.13,33.88,FE23BC74DC01,1623927600,17-06-2021 11:00:00
9.19,44,FE23BC74DC01,1623928500,17-06-2021 11:15:00
9.19,61.6,FE23BC74DC01,1623929400,17-06-2021 11:30:00
9.25,85.36,FE23BC74DC01,1623930300,17-06-2021 11:45:00
9.31,118.58,FE23BC74DC01,1623931200,17-06-2021 12:00:00
9.31,156.86,FE23BC74DC01,1623932100,17-06-2021 12:15:00
9.44,179.3,FE23BC74DC01,1623933000,17-06-2021 12:30:00
9.56,209.22,FE23BC74DC01,1623933900,17-06-2021 12:45:00
9.63,249.26,FE23BC74DC01,1623934800,17-06-2021 13:00:00
9.75,307.34,FE23BC74DC01,1623935700,17-06-2021 13:15:00
9.94,337.92,FE23BC74DC01,1623936600,17-06-2021 13:30:00
10.06,247.94,FE23BC74DC01,1623937500,17-06-2021 13:45:00
10.13,324.94,FE23BC74DC01,1623938400,17-06-2021 14:00:00
10,362.12,FE23BC74DC01,1623939300,17-06-2021 14:15:00
10.06,357.94,FE23BC74DC01,1623940200,17-06-2021 14:30:00
10.19,368.28000000000003,FE23BC74DC01,1623941100,17-06-2021 14:45:00
10.38,355.3,FE23BC74DC01,1623942000,17-06-2021 15:00:00
10.31,307.56,FE23BC74DC01,1623942900,17-06-2021 15:15:00
10.31,286.66,FE23BC74DC01,1623943800,17-06-2021 15:30:00
10.44,271.7,FE23BC74DC01,1623944700,17-06-2021 15:45:00
10.56,223.74,FE23BC74DC01,1623945600,17-06-2021 16:00:00
10.63,196.24,FE23BC74DC01,1623946500,17-06-2021 16:15:00
10.63,163.24,FE23BC74DC01,1623947400,17-06-2021 16:30:00
